date,open,high,low,close,price,total_volume,market_cap,price_change_pct,market_cap_rank,circulating_supply,month,year,quarter,day_of_week,rolling_7d_avg,rolling_30d_avg,volatility_7d,volume_usd
2024-03-18,3066.17,3115.22,2995.32,3059.94,3059.94,15709289488.0,367193215769.0,-0.6869,2,120077838.0,March,2024,Q1,Monday,3065.13,3064.82,66.3282,15709289488.0
2024-03-19,3003.62,3093.64,2948.8,3054.07,3054.07,17338021916.0,366488675306.0,-0.1922,2,120091592.0,March,2024,Q1,Tuesday,3082.36,3073.28,34.4105,17338021916.0
2024-03-20,3159.49,3195.08,3074.39,3171.1,3171.1,17059377613.0,380531669041.0,3.6904,2,120144676.0,March,2024,Q1,Wednesday,3095.52,3079.67,47.8819,17059377613.0
2024-03-21,3117.71,3215.52,3032.84,3133.67,3133.67,13287514511.0,376040500326.0,-1.1943,2,119909629.0,March,2024,Q1,Thursday,3094.65,3082.72,46.9959,13287514511.0
2024-03-22,3022.41,3138.36,2966.39,3051.73,3051.73,12802548385.0,366208013844.0,-2.6849,2,120122828.0,March,2024,Q1,Friday,3085.37,3085.64,48.3096,12802548385.0
2024-03-23,3209.7,3266.15,3145.61,3181.27,3181.27,7143139420.0,381752400520.0,4.0719,2,119878096.0,March,2024,Q1,Saturday,3104.68,3085.15,56.3434,7143139420.0
2024-03-24,3135.59,3202.66,3060.6,3136.1,3136.1,16630192256.0,376332472984.0,-1.4402,2,119938137.0,March,2024,Q1,Sunday,3112.55,3091.28,56.3294,16630192256.0
2024-03-25,3125.58,3237.0,3053.4,3178.85,3178.85,9071140707.0,381462236868.0,1.3448,2,119934244.0,March,2024,Q1,Monday,3129.54,3096.16,55.7448,9071140707.0
2024-03-26,3131.14,3278.1,3046.86,3166.58,3166.58,12450431342.0,379990102296.0,-0.3874,2,120191410.0,March,2024,Q1,Tuesday,3145.61,3099.06,45.6663,12450431342.0
2024-03-27,3074.75,3123.09,3032.5,3052.38,3052.38,9264111394.0,366285082511.0,-3.7416,2,120142615.0,March,2024,Q1,Wednesday,3128.65,3094.61,55.5909,9264111394.0
2024-03-28,3024.29,3143.43,3043.33,3076.46,3076.46,7007425445.0,369174639645.0,0.7827,2,120080468.0,March,2024,Q1,Thursday,3120.48,3098.6,58.841,7007425445.0
2024-03-29,3228.45,3202.5,3153.13,3183.72,3183.72,14443365453.0,382046809320.0,3.3693,2,120090823.0,March,2024,Q1,Friday,3139.34,3099.19,54.0944,14443365453.0
2024-03-30,3174.92,3229.34,3078.97,3175.54,3175.54,5814980522.0,381064511065.0,-0.2578,2,120024829.0,March,2024,Q1,Saturday,3138.52,3102.55,53.3929,5814980522.0
2024-03-31,3125.48,3185.17,3022.74,3127.9,3127.9,16229678512.0,375348488476.0,-1.5229,2,120178836.0,March,2024,Q1,Sunday,3137.35,3106.92,53.5445,16229678512.0
2024-04-01,3153.55,3201.5,3102.74,3141.93,3141.93,9763801929.0,377031949857.0,0.4465,2,119998504.0,April,2024,Q2,Monday,3132.07,3107.87,50.5072,9763801929.0
2024-04-02,3279.89,3319.77,3164.32,3237.83,3237.83,5002020395.0,388540169045.0,2.9619,2,119952207.0,April,2024,Q2,Tuesday,3142.25,3112.67,63.998,5002020395.0
2024-04-03,3072.66,3164.67,2985.05,3091.48,3091.48,12666937089.0,370977220750.0,-4.7342,2,119865214.0,April,2024,Q2,Wednesday,3147.84,3114.69,56.0609,12666937089.0
2024-04-04,3208.54,3269.57,3088.22,3185.86,3185.86,5702778628.0,382303111946.0,2.9625,2,120114482.0,April,2024,Q2,Thursday,3163.47,3118.02,47.431,5702778628.0
2024-04-05,3137.54,3228.74,3054.28,3129.31,3129.31,9142543367.0,375517744244.0,-1.8069,2,120093778.0,April,2024,Q2,Friday,3155.69,3120.65,48.0133,9142543367.0
2024-04-06,3102.4,3236.35,3051.22,3131.58,3131.58,15604647312.0,375790195461.0,0.0725,2,119953742.0,April,2024,Q2,Saturday,3149.41,3121.97,47.8594,15604647312.0
2024-04-07,3289.6,3338.17,3166.66,3240.52,3240.52,5940344324.0,388862822057.0,3.3618,2,119810077.0,April,2024,Q2,Sunday,3165.5,3125.42,57.4006,5940344324.0
2024-04-08,3260.73,3346.27,3172.72,3222.39,3222.39,17590077385.0,386686825746.0,-0.5627,2,120135599.0,April,2024,Q2,Monday,3177.0,3125.76,59.8955,17590077385.0
2024-04-09,3245.73,3243.47,3145.38,3225.29,3225.29,5057298840.0,387034552199.0,0.0898,2,119804567.0,April,2024,Q2,Tuesday,3175.2,3133.68,57.9279,5057298840.0
2024-04-10,3314.45,3307.35,3173.46,3268.61,3268.61,8702358038.0,392233368336.0,1.3254,2,120081480.0,April,2024,Q2,Wednesday,3200.51,3134.0,53.7999,8702358038.0
2024-04-11,3216.51,3186.62,3057.19,3169.94,3169.94,16113560842.0,380392300317.0,-3.1129,2,120188103.0,April,2024,Q2,Thursday,3198.23,3141.88,54.8487,16113560842.0
2024-04-12,3253.91,3316.28,3139.01,3227.01,3227.01,9744052246.0,387241364963.0,1.7687,2,119975065.0,April,2024,Q2,Friday,3212.19,3146.82,46.1232,9744052246.0
2024-04-13,3194.44,3266.78,3052.23,3151.95,3151.95,6528385821.0,378234135055.0,-2.3814,2,119893989.0,April,2024,Q2,Saturday,3215.1,3147.23,40.488,6528385821.0
2024-04-14,3232.47,3250.51,3173.14,3207.14,3207.14,10403508782.0,384856947246.0,1.7209,2,120081948.0,April,2024,Q2,Sunday,3210.33,3150.24,38.9311,10403508782.0
2024-04-15,3198.23,3294.26,3108.18,3175.35,3175.35,9055899296.0,381042037733.0,-1.0012,2,120126851.0,April,2024,Q2,Monday,3203.61,3154.55,40.53,9055899296.0
2024-04-16,3213.37,3220.93,3181.16,3198.19,3198.19,17640678532.0,383783254309.0,0.7143,2,120018572.0,April,2024,Q2,Tuesday,3199.74,3158.46,39.3927,17640678532.0
2024-04-17,3275.62,3365.11,3198.63,3242.84,3242.84,9700218764.0,389140501568.0,1.3767,2,120186814.0,April,2024,Q2,Wednesday,3196.06,3164.55,32.4819,9700218764.0
2024-04-18,3091.87,3188.93,3039.3,3134.68,3134.68,16833987077.0,376161176775.0,-3.4505,2,119820667.0,April,2024,Q2,Thursday,3191.02,3167.24,39.2387,16833987077.0
2024-04-19,3423.93,3401.39,3238.62,3372.55,3372.55,18378082172.0,404706278731.0,7.0533,2,120001918.0,April,2024,Q2,Friday,3211.81,3173.96,79.4451,18378082172.0
2024-04-20,3176.38,3198.7,3103.31,3129.82,3129.82,11507261294.0,375578971336.0,-7.7553,2,120087382.0,April,2024,Q2,Saturday,3208.65,3173.83,82.6019,11507261294.0
2024-04-21,3059.71,3162.05,3059.02,3118.43,3118.43,18649147158.0,374211947290.0,-0.3653,2,120145056.0,April,2024,Q2,Sunday,3195.98,3176.05,89.3981,18649147158.0
2024-04-22,3356.78,3363.2,3204.24,3313.59,3313.59,10659770809.0,397631398650.0,5.8897,2,119871702.0,April,2024,Q2,Monday,3215.73,3180.46,98.8506,10659770809.0
2024-04-23,3240.94,3341.6,3249.83,3289.77,3289.77,19461176247.0,394772726446.0,-0.7241,2,120120001.0,April,2024,Q2,Tuesday,3228.81,3185.58,102.1478,19461176247.0
2024-04-24,3260.33,3390.63,3201.81,3281.98,3281.98,6339342868.0,393837280270.0,-0.2375,2,120021083.0,April,2024,Q2,Wednesday,3234.4,3189.02,104.0963,6339342868.0
2024-04-25,3320.06,3366.52,3187.23,3288.04,3288.04,15305288998.0,394564412295.0,0.1843,2,119958621.0,April,2024,Q2,Thursday,3256.31,3193.07,95.384,15305288998.0
2024-04-26,3198.62,3294.17,3156.5,3242.62,3242.62,12407210607.0,389114740399.0,-1.4005,2,119852686.0,April,2024,Q2,Friday,3237.75,3199.41,80.4705,12407210607.0
2024-04-27,3218.18,3261.54,3140.97,3177.77,3177.77,10814732082.0,381331962855.0,-2.0409,2,120146118.0,April,2024,Q2,Saturday,3244.6,3202.79,71.2663,10814732082.0
2024-04-28,3305.0,3359.73,3204.79,3261.66,3261.66,14490678181.0,391399722389.0,2.5722,2,119862909.0,April,2024,Q2,Sunday,3265.06,3205.39,44.5623,14490678181.0
2024-04-29,3208.55,3254.23,3103.56,3207.59,3207.59,15557856375.0,384910539905.0,-1.6859,2,119923915.0,April,2024,Q2,Monday,3249.92,3206.45,43.3158,15557856375.0
2024-04-30,3279.97,3411.2,3264.4,3346.04,3346.04,5065449045.0,401524421582.0,4.1377,2,119916018.0,April,2024,Q2,Tuesday,3257.96,3213.73,55.4623,5065449045.0
2024-05-01,3234.84,3292.86,3245.72,3262.63,3262.63,7504296331.0,391515958351.0,-2.5563,2,120148566.0,May,2024,Q2,Wednesday,3255.19,3217.75,54.54,7504296331.0
2024-05-02,3229.87,3251.29,3113.13,3214.83,3214.83,15695690760.0,385779586865.0,-1.487,2,120069081.0,May,2024,Q2,Thursday,3244.73,3216.98,54.2098,15695690760.0
2024-05-03,3324.51,3355.8,3241.39,3261.73,3261.73,14995781204.0,391407662212.0,1.4379,2,120118673.0,May,2024,Q2,Friday,3247.46,3222.66,54.5656,14995781204.0
2024-05-04,3344.69,3364.91,3223.67,3327.14,3327.14,19490712577.0,399257397944.0,1.9661,2,119900187.0,May,2024,Q2,Saturday,3268.8,3227.37,51.9102,19490712577.0
2024-05-05,3224.5,3331.9,3216.42,3255.78,3255.78,16415566854.0,390693187231.0,-2.1921,2,120049950.0,May,2024,Q2,Sunday,3267.96,3231.58,52.0923,16415566854.0
2024-05-06,3259.33,3338.62,3117.03,3241.95,3241.95,19261590616.0,389034411761.0,-0.4264,2,120028698.0,May,2024,Q2,Monday,3272.87,3235.26,46.806,19261590616.0
2024-05-07,3339.51,3363.32,3274.56,3334.17,3334.17,15538107523.0,400100694325.0,2.7659,2,120133132.0,May,2024,Q2,Tuesday,3271.18,3238.38,43.834,15538107523.0
2024-05-08,3378.71,3424.36,3286.37,3341.31,3341.31,9470783130.0,400957005095.0,0.2136,2,120162435.0,May,2024,Q2,Wednesday,3282.42,3242.35,50.8101,9470783130.0
2024-05-09,3236.58,3334.24,3254.7,3288.27,3288.27,6580473834.0,394592821899.0,-1.6128,2,119804863.0,May,2024,Q2,Thursday,3292.91,3244.45,41.2026,6580473834.0
2024-05-10,3332.78,3426.0,3246.57,3298.35,3298.35,16727357950.0,395801430546.0,0.3054,2,120069608.0,May,2024,Q2,Friday,3298.14,3245.44,38.8415,16727357950.0
2024-05-11,3367.42,3435.58,3241.91,3361.87,3361.87,14662238322.0,403424409596.0,1.8896,2,119820734.0,May,2024,Q2,Saturday,3303.1,3251.83,44.9078,14662238322.0
2024-05-12,3294.72,3342.24,3105.83,3234.81,3234.81,5722790186.0,388177489798.0,-3.9278,2,120019543.0,May,2024,Q2,Sunday,3300.1,3252.1,49.0948,5722790186.0
2024-05-13,3224.96,3324.22,3187.42,3245.49,3245.49,10400756989.0,389458470512.0,0.3289,2,119915053.0,May,2024,Q2,Monday,3300.61,3255.21,48.4093,10400756989.0
2024-05-14,3325.65,3329.67,3239.62,3308.1,3308.1,19351997232.0,396972341855.0,1.8928,2,119922711.0,May,2024,Q2,Tuesday,3296.89,3258.58,46.3565,19351997232.0
2024-05-15,3414.06,3447.21,3254.47,3356.06,3356.06,12506017186.0,402727454302.0,1.429,2,119941183.0,May,2024,Q2,Wednesday,3298.99,3264.6,48.9737,12506017186.0
2024-05-16,3351.48,3536.06,3282.97,3405.63,3405.63,11490937040.0,408675844384.0,1.4555,2,120048517.0,May,2024,Q2,Thursday,3315.76,3271.52,62.8217,11490937040.0
2024-05-17,3567.79,3597.83,3416.15,3506.47,3506.47,11865494077.0,420776158898.0,2.8757,2,119933620.0,May,2024,Q2,Friday,3345.49,3280.3,94.4806,11865494077.0
2024-05-18,3490.83,3581.45,3399.98,3464.79,3464.79,8133240860.0,415774471847.0,-1.203,2,120093080.0,May,2024,Q2,Saturday,3360.19,3291.31,104.8892,8133240860.0
2024-05-19,3332.54,3513.07,3325.24,3391.17,3391.17,10530607563.0,406939884927.0,-2.171,2,119961811.0,May,2024,Q2,Sunday,3382.53,3291.93,89.2156,10530607563.0
2024-05-20,3383.12,3454.55,3310.19,3410.27,3410.27,10547198840.0,409232804684.0,0.5603,2,119827341.0,May,2024,Q2,Monday,3406.07,3301.28,65.6597,10547198840.0
2024-05-21,3367.28,3380.95,3322.4,3339.47,3339.47,5785325303.0,400736402208.0,-2.1202,2,120113504.0,May,2024,Q2,Tuesday,3410.55,3308.64,58.5435,5785325303.0
2024-05-22,3366.82,3516.5,3334.68,3426.11,3426.11,16513514428.0,411133082212.0,2.5288,2,119914303.0,May,2024,Q2,Wednesday,3420.56,3312.4,53.4412,16513514428.0
2024-05-23,3423.67,3478.6,3352.93,3412.45,3412.45,11247566479.0,409494146299.0,-0.4002,2,119973107.0,May,2024,Q2,Thursday,3421.53,3316.48,53.1852,11247566479.0
2024-05-24,3447.96,3588.68,3355.56,3469.35,3469.35,17332698302.0,416321696220.0,1.64,2,120074178.0,May,2024,Q2,Friday,3416.23,3322.73,44.436,17332698302.0
2024-05-25,3401.74,3508.93,3357.42,3385.37,3385.37,17755220017.0,406243904286.0,-2.4807,2,119932982.0,May,2024,Q2,Saturday,3404.88,3325.98,39.8759,17755220017.0
2024-05-26,3437.51,3561.94,3411.55,3501.13,3501.13,8179910820.0,420135688259.0,3.3065,2,119822634.0,May,2024,Q2,Sunday,3420.59,3334.59,53.054,8179910820.0
2024-05-27,3643.62,3637.98,3511.87,3590.26,3590.26,14860302233.0,430831331861.0,2.4826,2,119949568.0,May,2024,Q2,Monday,3446.31,3348.34,82.6042,14860302233.0
2024-05-28,3532.68,3579.06,3371.74,3467.02,3467.02,12084227062.0,416041969877.0,-3.5548,2,120177779.0,May,2024,Q2,Tuesday,3464.53,3355.19,67.8623,12084227062.0
2024-05-29,3581.88,3567.34,3490.38,3515.94,3515.94,18202351069.0,421912995191.0,1.3915,2,120056694.0,May,2024,Q2,Wednesday,3477.36,3365.47,67.8803,18202351069.0
2024-05-30,3582.53,3666.97,3457.37,3547.11,3547.11,8236110188.0,425653418871.0,0.8787,2,120068592.0,May,2024,Q2,Thursday,3496.6,3372.17,65.4569,8236110188.0
2024-05-31,3416.59,3536.67,3382.41,3467.9,3467.9,15167198005.0,416148283470.0,-2.2841,2,120052913.0,May,2024,Q2,Friday,3496.39,3379.01,65.5597,15167198005.0
